Overall Qual,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Transformed Mas Vnr Area,Transformed Lot Area,Transformed 1st Flr SF,Transformed Gr Liv Area,Transformed Pool Area,Neighborhood_Gilbert,Neighborhood_GrnHill,Neighborhood_NWAmes,Neighborhood_NridgHt,Neighborhood_StoneBr,Neighborhood_Veenker,Roof Matl_ClyTile,Roof Matl_CompShg,Roof Matl_Tar&Grv,Roof Matl_WdShngl,Mas Vnr Type_None,Garage Type_2Types,Garage Type_None,Misc Feature_Elev,Kitchen Qual_encoded,Pool QC_encoded,Bsmt Exposure_encoded,Functional_encoded,Has Garage
5,1,0,3,1,7,1,1,0.0,9.38,6.94,7.4,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
5,1,0,3,1,6,0,1,0.0,9.02,6.97,7.13,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
2,1,0,2,1,5,1,2,0.0,9.18,6.73,6.73,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,2,1,5,0,2,0.0,9.05,6.58,6.58,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
8,2,0,3,1,7,0,1,0.0,9.17,6.84,7.36,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
5,2,0,4,1,7,0,1,0.0,9.29,6.87,7.41,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
8,3,0,3,1,7,0,2,0.0,9.11,7.05,7.73,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
5,2,0,4,2,12,0,0,0.0,9.11,7.03,7.72,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,2,7,0
6,1,0,2,1,6,0,2,0.0,8.91,7.12,7.12,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,0,3,1,6,0,2,0.0,8.95,6.61,7.22,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,2,0,4,2,11,0,2,0.0,9.34,7.13,7.74,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,1,2,1,6,0,2,0.0,9.26,6.77,7.29,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,6,1
5,1,1,3,1,7,0,1,0.0,8.67,6.94,7.39,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,1,1,3,1,8,1,1,0.0,8.96,7.06,7.63,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
4,1,0,2,1,4,0,1,0.0,8.52,6.64,6.64,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,1,0,2,1,5,0,1,0.0,8.7,6.41,7.03,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,1,3,1,6,2,2,0.0,8.7,6.74,7.09,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,1,3,1,7,2,1,5.71,8.76,6.86,7.28,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,5,1
6,1,1,3,1,6,0,1,0.0,8.7,6.66,7.26,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,5,0,2,0.0,8.74,6.31,6.95,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,2,0,4,1,7,1,2,0.0,8.74,6.83,7.34,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,2,1,5,1,1,0.0,8.72,6.97,6.97,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,2,0,3,1,9,0,2,0.0,9.24,6.81,7.44,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,1,4,1,9,1,2,0.0,9.0,6.79,7.58,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,1,3,1,7,0,0,0.0,9.47,6.66,7.35,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,0,1,7,0
6,1,0,3,1,6,0,1,0.0,8.03,6.5,7.19,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,5,0,2,0.0,9.04,6.71,6.71,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,7,1
4,2,0,3,2,7,0,0,0.0,8.63,5.92,7.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,4,0
5,2,0,4,2,8,1,2,0.0,8.94,6.94,7.5,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,4,1,10,2,1,0.0,10.09,7.1,7.78,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
5,2,0,3,1,8,2,1,4.51,9.63,7.42,7.42,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,1,3,1,6,0,1,0.0,9.27,6.59,7.11,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4,1
5,1,0,3,1,6,0,0,0.0,9.2,7.1,7.24,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
6,1,0,3,1,5,0,1,0.0,8.7,6.4,6.82,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,1,4,1,7,0,0,0.0,8.77,6.85,7.54,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
5,2,0,2,2,7,1,2,0.0,8.71,6.84,7.43,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
5,1,0,2,1,6,0,0,0.0,8.76,6.66,6.93,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
4,2,0,4,2,8,0,0,4.29,9.28,7.51,7.51,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,7,0
4,2,0,4,2,8,0,0,0.0,9.29,7.48,7.48,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
5,1,1,3,1,6,0,2,0.0,9.36,6.95,6.95,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
5,1,1,3,1,5,1,2,5.2,9.34,7.24,7.24,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,4,1
5,1,0,3,1,5,1,1,0.0,9.05,6.82,6.82,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,6,1,1,0.0,9.02,6.97,6.97,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,7,1
5,1,0,3,1,5,0,1,3.87,8.96,6.79,6.79,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,7,1
6,1,1,4,1,7,0,1,4.97,9.14,6.5,7.21,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,0,2,1,4,0,1,0.0,8.97,6.76,6.76,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,5,2,2,0.0,8.91,7.23,7.23,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
5,1,1,4,1,7,2,2,0.0,9.33,6.58,7.27,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,1,3,1,6,1,2,5.8,9.36,6.51,7.23,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,7,1
7,2,1,3,1,7,0,2,0.0,9.55,7.18,7.72,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,4,7,1
7,1,1,1,1,4,2,2,0.0,9.91,7.3,7.3,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,7,1
4,1,0,2,1,4,0,2,0.0,9.13,6.63,6.63,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,2,0,2,1,4,0,2,0.0,9.17,6.97,6.97,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,5,1
7,0,1,0,1,4,1,2,0.0,10.07,7.2,7.33,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,4,7,1
6,2,1,4,1,8,1,2,5.67,9.75,7.02,7.59,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
3,2,0,4,1,8,1,1,0.0,9.83,6.96,7.38,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,7,1
5,1,0,2,1,5,0,1,0.0,9.27,6.73,6.73,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,3,1,6,1,1,0.0,9.35,6.98,6.98,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
5,1,0,3,1,6,0,1,0.0,9.17,7.04,7.04,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
4,1,0,3,1,8,1,1,0.0,9.14,7.06,7.33,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,5,0,1,0.0,9.16,7.07,7.07,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
6,2,0,3,1,6,0,2,0.0,9.25,7.1,7.1,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,7,1
7,1,0,1,1,5,2,2,4.57,9.77,7.32,7.32,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,7,1
5,2,0,3,1,5,0,2,0.0,9.32,7.17,7.17,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
4,1,0,2,1,6,0,1,0.0,9.31,6.84,6.84,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,7,1
6,2,1,3,1,7,1,2,5.82,9.13,6.89,7.46,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,1,1,1,1,4,2,2,5.18,9.39,7.27,7.27,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,7,1
6,2,1,3,1,8,1,4,4.45,9.42,6.87,7.5,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,7,1
7,2,1,3,1,8,1,2,5.51,9.2,6.97,7.58,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
6,1,0,2,1,5,0,2,0.0,9.11,6.9,6.9,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
8,2,0,3,1,7,0,3,4.29,9.26,7.44,7.44,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
7,2,0,2,1,6,0,2,3.22,8.82,7.1,7.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
7,2,0,3,1,6,0,3,0.0,9.25,7.11,7.11,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,2,1,6,0,2,4.39,8.9,7.11,7.11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,3,0,5,1,11,2,3,0.0,9.42,7.44,8.08,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,7,1
6,2,0,3,1,6,0,2,0.0,9.56,6.72,7.28,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,3,1,6,0,2,4.39,9.08,6.96,6.96,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
5,1,0,2,1,4,0,2,0.0,9.32,6.87,6.87,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
7,2,1,3,1,8,1,2,0.0,9.14,6.79,7.43,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,1,3,1,7,0,2,4.76,9.08,6.69,7.43,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
5,1,1,3,1,5,0,1,0.0,9.63,6.93,6.93,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,1,3,1,6,0,1,5.04,9.3,6.54,7.24,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,0,3,1,5,0,1,0.0,9.27,6.8,6.8,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
5,1,0,3,1,5,0,2,0.0,8.92,6.78,6.78,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
8,2,1,3,1,8,1,3,5.77,9.25,7.59,7.59,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
8,2,0,3,1,6,1,2,6.17,9.34,7.38,7.38,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
7,2,1,3,1,7,1,2,5.41,9.16,6.85,7.51,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,1,4,1,9,1,2,0.0,9.15,6.95,7.65,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,6,0,2,6.09,9.4,7.42,7.42,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
6,1,0,1,1,4,0,2,5.14,8.4,6.74,6.74,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
6,1,0,1,1,3,0,2,5.14,8.4,6.74,6.74,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,2,0,3,1,8,1,2,5.15,9.27,7.42,7.42,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
7,2,0,3,1,7,0,2,4.7,9.04,7.3,7.3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
7,2,0,3,1,6,0,2,4.6,9.08,7.25,7.25,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
3,1,0,2,1,5,0,1,0.0,9.08,6.46,6.46,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,6,1
5,1,0,3,1,6,0,1,0.0,9.09,6.9,6.9,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,2,0,4,2,8,0,0,0.0,9.19,7.42,7.42,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,7,0
5,1,0,3,1,6,0,1,0.0,9.21,7.09,7.09,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,7,1
4,1,0,2,1,5,0,2,0.0,9.38,6.68,7.02,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,7,1
6,1,0,3,1,5,1,1,0.0,8.75,7.0,7.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
6,1,0,3,1,6,1,2,0.0,8.96,7.02,7.02,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
4,1,0,3,1,5,0,0,0.0,8.77,6.87,6.87,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
4,2,0,2,1,5,0,2,0.0,9.05,7.02,7.02,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,1,3,1,7,1,1,0.0,9.08,6.68,7.31,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,0,2,1,5,0,1,0.0,9.41,6.51,6.83,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,7,1
5,1,0,4,1,7,1,1,4.98,9.06,7.33,7.33,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,5,1
5,2,0,2,1,5,1,1,5.32,8.49,7.17,7.17,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,7,1
6,1,1,4,1,6,0,1,0.0,8.83,6.74,7.41,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,7,1
3,1,0,2,1,5,0,1,0.0,9.01,6.76,6.76,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,2,0,3,1,6,1,1,0.0,8.52,6.93,7.43,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,1,0,2,1,4,1,2,0.0,8.97,6.75,6.75,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,3,0,6,2,10,0,0,0.0,8.88,6.76,7.88,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,5,0
5,1,0,3,1,7,1,0,0.0,9.19,6.8,7.42,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
6,2,0,4,1,10,1,1,0.0,9.17,7.44,7.8,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,5,1
7,1,1,4,1,8,2,1,5.92,9.25,7.11,7.67,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,2,1,5,2,11,0,2,6.07,9.66,7.01,7.69,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
7,2,0,4,1,9,2,1,0.0,9.11,7.08,7.76,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,7,2,2,0.0,9.77,7.55,7.55,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,3,7,1
7,2,1,3,1,6,0,2,3.81,9.89,6.8,7.41,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
8,1,0,1,1,4,1,2,0.0,8.27,6.94,6.94,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,4,7,1
8,2,0,2,1,5,1,2,0.0,8.27,7.08,7.08,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
7,2,0,1,1,6,2,2,0.0,9.66,7.5,7.5,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,0,3,1,7,0,1,0.0,8.6,6.68,7.05,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
2,1,0,1,1,4,0,1,0.0,9.01,6.29,6.29,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,2,1,5,0,1,0.0,9.12,6.59,7.01,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
4,1,0,2,1,6,0,2,0.0,8.92,6.55,7.03,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,0,2,1,7,0,1,0.0,9.07,6.76,7.07,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
5,1,0,2,1,4,0,2,0.0,9.07,6.95,6.95,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,3,7,1
4,1,0,3,1,5,0,1,0.0,9.07,6.86,6.86,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
8,2,0,2,1,5,1,2,5.23,8.25,7.41,7.41,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,7,1
8,2,1,3,1,8,1,3,0.0,9.31,6.94,7.56,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,2,0,3,1,6,1,2,0.0,9.17,7.16,7.16,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,7,0,2,0.0,9.13,7.35,7.35,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,1,0,3,1,6,0,3,5.82,9.42,6.94,6.94,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
6,3,0,5,2,9,0,2,0.0,9.45,7.63,7.63,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,1,7,1
5,1,0,3,1,7,2,2,0.0,10.95,7.43,7.43,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,6,1
7,2,0,3,1,6,1,3,4.11,9.38,7.21,7.21,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,0,2,1,6,0,2,0.0,9.19,7.1,7.1,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
5,2,1,3,1,7,0,2,0.0,9.19,6.61,7.28,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
8,2,1,4,1,8,1,3,4.44,9.39,6.65,7.59,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,7,1
7,2,1,4,1,8,1,2,3.81,9.33,6.72,7.55,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
8,2,1,4,1,9,0,2,0.0,9.56,6.9,7.55,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
9,2,0,3,1,10,1,3,0.0,9.49,7.61,7.61,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,4,7,1
5,1,0,2,1,7,1,2,0.0,9.64,7.14,7.14,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,2,0,3,1,7,0,2,0.0,9.22,7.27,7.27,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
6,2,2,4,2,8,0,0,0.0,9.15,6.82,7.51,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,3,7,0
5,2,0,3,1,7,1,2,0.0,9.38,7.2,7.2,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,1,3,1,6,0,1,0.0,7.59,6.3,7.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,5,1,1,0.0,7.78,6.85,6.85,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,7,1
5,1,1,3,1,4,0,1,0.0,7.86,6.29,7.01,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,1,3,1,5,0,0,0.0,7.3,6.3,7.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
4,1,0,1,1,3,0,0,0.0,7.31,6.45,6.45,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,3,7,0
4,1,1,3,1,5,0,0,0.0,7.55,6.3,7.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
4,1,1,3,1,5,0,1,0.0,7.54,6.3,7.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,5,0,1,0.0,8.85,6.77,6.77,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,6,0,1,5.25,10.17,7.08,7.08,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,0,2,1,5,0,2,0.0,9.46,6.73,6.73,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,7,1
5,4,2,4,2,10,0,2,0.0,8.95,7.1,7.8,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,1,3,1,6,0,2,0.0,9.26,6.44,7.15,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,2,0,5,1,8,0,1,0.0,9.26,6.76,7.3,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
8,2,1,3,1,6,2,2,0.0,9.2,7.5,7.5,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,4,7,1
6,2,1,3,1,7,1,2,0.0,9.47,7.05,7.49,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,7,1
6,1,0,2,1,5,0,1,0.0,9.47,6.78,6.78,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,0,4,1,7,1,2,6.09,9.23,7.27,7.27,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
8,2,1,4,1,9,3,2,0.0,9.54,7.6,7.9,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,4,7,1
6,2,1,3,1,7,1,2,0.0,9.23,6.85,7.38,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
8,2,1,4,1,9,1,3,5.24,9.38,6.92,7.73,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,7,1
7,2,1,3,1,7,1,2,3.5,9.04,6.87,7.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
9,2,0,3,1,7,2,3,5.08,9.61,7.47,7.47,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
7,2,1,3,1,7,1,2,3.14,9.05,6.69,7.3,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
8,2,0,1,1,8,1,2,0.0,8.9,7.83,7.83,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,3,7,1
8,2,0,2,1,5,1,2,0.0,8.64,7.41,7.41,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5,0,1,7,1
8,2,0,2,1,5,0,2,0.0,8.91,7.3,7.3,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,3,7,1
8,2,0,2,1,6,0,2,0.0,8.99,7.46,7.46,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,1,3,1,7,1,2,0.0,9.1,6.62,7.23,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,2,1,3,1,7,1,2,3.71,9.22,6.79,7.45,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,2,1,3,1,7,1,2,0.0,8.92,6.86,7.4,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,1,3,1,7,1,2,0.0,8.97,6.68,7.36,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,1,3,1,6,1,2,4.23,9.19,6.52,7.29,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,2,1,3,1,7,1,2,0.0,9.08,6.56,7.32,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,2,0,3,1,6,1,2,3.83,8.89,7.08,7.08,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
6,2,1,3,1,7,1,2,0.0,9.17,6.7,7.37,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,1,3,1,6,1,2,0.0,9.0,6.56,7.3,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,0,3,1,6,0,2,4.67,9.13,7.06,7.06,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
