Overall Qual,Overall Cond,Bsmt Full Bath,Full Bath,Kitchen AbvGr,Transformed Lot Area,Transformed 1st Flr SF,Transformed Gr Liv Area,MS SubClass_85,MS SubClass_180,MS Zoning_FV,Land Contour_Bnk,Neighborhood_Edwards,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_StoneBr,Condition 2_Artery,Condition 2_PosN,House Style_2.5Unf,Roof Style_Flat,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 2nd_PreCast,Foundation_CBlock,Central Air_Y,Sale Condition_Family,Bsmt Qual_encoded,Kitchen Qual_encoded,Fireplace Qu_encoded,Garage Cond_encoded,Paved Drive_encoded
5,6,0,1,1,8.76,6.86,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,2,3,2
6,7,0,1,1,8.7,6.66,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,1
5,7,0,1,1,8.74,6.31,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,1
5,5,0,2,1,8.74,6.83,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,3,2
6,5,1,1,1,8.72,6.97,6.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,3,2
7,6,0,2,1,9.24,6.81,7.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,3,2
4,5,0,1,1,9.0,6.79,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,8,0,1,1,9.47,6.66,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0
6,8,0,1,1,8.03,6.5,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,3,2
5,5,1,1,1,9.04,6.71,6.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,3,2
4,5,0,2,2,8.63,5.92,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5,9,0,2,2,8.94,6.94,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,1,3,0
7,7,0,2,1,10.09,7.1,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
5,5,0,2,1,9.63,7.42,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,4,3,2
5,3,0,1,1,9.27,6.59,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0
5,4,1,1,1,9.2,7.1,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
6,5,0,1,1,8.7,6.4,6.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,3,2
4,1,0,1,1,8.77,6.85,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0
5,7,1,2,2,8.71,6.84,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,2,1
5,8,0,1,1,8.76,6.66,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0
4,3,2,2,2,9.28,7.51,7.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,2
4,5,0,2,2,9.29,7.48,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,2
5,4,1,1,1,9.36,6.95,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,3,2
5,6,1,1,1,9.34,7.24,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,4,3,2
5,5,0,1,1,9.05,6.82,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,3,2
5,8,1,1,1,9.02,6.97,6.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,3,3,2
5,7,1,1,1,8.96,6.79,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,3,2
6,7,0,1,1,9.14,6.5,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,1,1,1,8.97,6.76,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,1,1,1,8.91,7.23,7.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
5,5,0,1,1,9.33,6.58,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,5,0,2,1,9.36,6.51,7.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
7,5,1,2,1,9.55,7.18,7.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,3,2
7,7,1,1,1,9.91,7.3,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
4,4,0,1,1,9.13,6.63,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0
4,7,0,2,1,9.17,6.97,6.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,3,2
7,6,2,0,1,10.07,7.2,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
6,5,1,2,1,9.75,7.02,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
3,4,0,2,1,9.83,6.96,7.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,2
5,5,0,1,1,9.27,6.73,6.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,2
6,7,1,1,1,9.35,6.98,6.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,3,3,2
5,6,1,1,1,9.17,7.04,7.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
4,6,0,1,1,9.14,7.06,7.33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
5,7,1,1,1,9.16,7.07,7.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,5,0,2,1,9.25,7.1,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,1,1,1,9.77,7.32,7.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
5,3,0,2,1,9.32,7.17,7.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,2,0
4,7,0,1,1,9.31,6.84,6.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,3,2
6,5,0,2,1,9.13,6.89,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
7,5,1,1,1,9.39,7.27,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,4,2
6,7,0,2,1,9.42,6.87,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,1,2,1,9.2,6.97,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
6,6,1,1,1,9.11,6.9,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,0,2,1,9.26,7.44,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,1,2,1,8.82,7.1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,9.25,7.11,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.9,7.11,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,1,3,1,9.42,7.44,8.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
6,8,0,2,1,9.56,6.72,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,3,0
6,7,1,1,1,9.08,6.96,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,1,1,1,9.32,6.87,6.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
7,5,0,2,1,9.14,6.79,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
6,5,0,2,1,9.08,6.69,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
5,8,1,1,1,9.63,6.93,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
6,7,0,1,1,9.3,6.54,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
5,6,1,1,1,9.27,6.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,6,1,1,1,8.92,6.78,6.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
8,5,1,2,1,9.25,7.59,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,1,2,1,9.34,7.38,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,6,1,2,1,9.16,6.85,7.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,9.15,6.95,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,9.4,7.42,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,1,1,1,8.4,6.74,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,1,1,1,8.4,6.74,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,1,2,1,9.27,7.42,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,1,2,1,9.04,7.3,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,9.08,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
3,6,0,1,1,9.08,6.46,6.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0
5,6,0,1,1,9.09,6.9,6.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,3,2
5,5,0,2,2,9.19,7.42,7.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2
5,6,1,1,1,9.21,7.09,7.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
4,5,0,1,1,9.38,6.68,7.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,2,1
6,6,1,1,1,8.75,7.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,3,2
6,5,1,1,1,8.96,7.02,7.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
4,5,0,1,1,8.77,6.87,6.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,2
4,5,0,2,1,9.05,7.02,7.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
6,4,0,1,1,9.08,6.68,7.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
4,4,1,1,1,9.41,6.51,6.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,2
5,6,0,1,1,9.06,7.33,7.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,6,0,2,1,8.49,7.17,7.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2
6,4,1,1,1,8.83,6.74,7.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,2
3,3,1,1,1,9.01,6.76,6.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2
5,6,0,2,1,8.52,6.93,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,3,2
6,6,1,1,1,8.97,6.75,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
4,6,0,3,2,8.88,6.76,7.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,2
5,2,1,1,1,9.19,6.8,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,0,0
6,7,0,2,1,9.17,7.44,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,3,2
7,6,1,1,1,9.25,7.11,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
5,6,0,2,2,9.66,7.01,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
7,9,0,2,1,9.11,7.08,7.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,3,2
7,8,1,2,1,9.77,7.55,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,3,3,2
7,6,1,2,1,9.89,6.8,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,6,1,1,1,8.27,6.94,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
8,5,0,2,1,8.27,7.08,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
7,8,1,2,1,9.66,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
4,8,1,1,1,8.6,6.68,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,3,0
2,5,0,1,1,9.01,6.29,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,2,0
6,5,0,1,1,9.12,6.59,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,3,2
4,4,0,1,1,8.92,6.55,7.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
4,7,0,1,1,9.07,6.76,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,3,0
5,5,0,1,1,9.07,6.95,6.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,3,0
4,7,0,1,1,9.07,6.86,6.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,0
8,5,1,2,1,8.25,7.41,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
8,5,1,2,1,9.31,6.94,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
6,7,0,2,1,9.17,7.16,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,2,3,2
7,5,0,2,1,9.13,7.35,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,3,2
6,5,1,1,1,9.42,6.94,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,5,0,3,2,9.45,7.63,7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,1,1,1,10.95,7.43,7.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,0
7,5,1,2,1,9.38,7.21,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,9.19,7.1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
5,5,0,2,1,9.19,6.61,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
8,5,0,2,1,9.39,6.65,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
7,5,1,2,1,9.33,6.72,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,0,2,1,9.56,6.9,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
9,5,0,2,1,9.49,7.61,7.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
5,5,1,1,1,9.64,7.14,7.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
5,5,0,2,1,9.22,7.27,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,3,2
6,5,0,2,2,9.15,6.82,7.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,2
5,5,0,2,1,9.38,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,4,3,2
4,5,0,1,1,7.59,6.3,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,6,1,1,1,7.78,6.85,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,1,3,2
5,3,0,1,1,7.86,6.29,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
4,7,0,1,1,7.3,6.3,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,2
4,6,1,1,1,7.31,6.45,6.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,0,2
4,4,0,1,1,7.55,6.3,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,2
4,6,0,1,1,7.54,6.3,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,7,0,1,1,8.85,6.77,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,7,0,1,1,10.17,7.08,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,1
5,7,1,1,1,9.46,6.73,6.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,3,2
5,2,0,4,2,8.95,7.1,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,2,2
5,5,0,1,1,9.26,6.44,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
5,5,0,2,1,9.26,6.76,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
8,5,1,2,1,9.2,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
6,5,1,2,1,9.47,7.05,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,3,2
6,5,0,1,1,9.47,6.78,6.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,3,2
6,5,1,2,1,9.23,7.27,7.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
8,7,1,2,1,9.54,7.6,7.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,5,3,3,2
6,5,0,2,1,9.23,6.85,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
8,5,0,2,1,9.38,6.92,7.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,9.04,6.87,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
9,5,1,2,1,9.61,7.47,7.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
7,5,0,2,1,9.05,6.69,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
8,5,1,2,1,8.9,7.83,7.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
8,5,1,2,1,8.64,7.41,7.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,5,5,3,2
8,5,1,2,1,8.91,7.3,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
8,5,1,2,1,8.99,7.46,7.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,9.1,6.62,7.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
7,5,0,2,1,9.22,6.79,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
6,5,1,2,1,8.92,6.86,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
6,7,0,2,1,8.97,6.68,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
6,8,0,2,1,9.19,6.52,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
6,5,1,2,1,9.08,6.56,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
6,5,0,2,1,8.89,7.08,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
6,5,0,2,1,9.17,6.7,7.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
6,5,0,2,1,9.0,6.56,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
6,6,1,2,1,9.13,7.06,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,9.28,6.91,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,9.38,7.27,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
8,5,1,1,1,8.67,7.22,7.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,4,5,3,2
9,5,1,2,1,9.77,7.71,7.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
8,5,0,2,1,9.38,7.62,7.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
7,5,1,2,1,9.69,7.33,7.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
5,6,1,2,1,9.38,6.85,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,1
7,7,1,2,1,9.47,7.05,7.76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,5,3,3,2
6,5,0,2,1,9.74,7.37,7.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
7,5,0,2,1,9.38,7.25,7.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,2
6,7,0,2,1,9.72,7.38,7.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
7,6,0,2,1,9.49,7.05,7.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
6,6,0,2,1,9.3,7.42,7.42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,2
7,7,0,2,1,9.42,7.34,7.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
7,5,1,2,1,9.56,7.3,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
6,5,0,2,1,9.31,7.44,7.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,2
8,5,1,2,1,9.17,7.83,7.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,9.38,7.38,7.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
7,5,0,2,1,9.25,7.22,7.22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,4,3,3,3,2
5,7,1,2,1,9.24,6.99,7.53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,4,3,3,2
7,5,1,2,1,8.85,6.92,7.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,5,3,2
8,5,1,2,1,8.99,6.73,7.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
8,5,0,2,1,8.92,6.97,7.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,0,2,1,9.04,6.88,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
5,7,1,2,1,9.15,7.39,7.39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,3,2,3,2
6,6,1,2,1,9.22,7.02,7.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
7,5,0,2,1,9.31,7.09,7.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,5,0,2,1,9.22,7.21,7.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
6,6,0,2,1,9.25,7.23,7.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
5,5,0,2,2,9.11,6.8,7.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,0,2
5,6,1,1,1,9.08,6.91,6.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,8,1,1,1,8.98,6.93,6.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,3,2
5,5,0,1,1,8.97,7.07,7.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
